name,charming,cheerful,confident,contemporary,cool,corporate,daring,down-to-earth,exciting,familiar_with,family-oriented,favorability_rating,feminine,friendly,glamorous,good looking,hard working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small-town,smooth,spirited,successful,technical,tough,trendy,unique,up-to-date,upper class,western,wholesome,young
ups,0,2,2,1,0,3,0,1,0,2,1,3,0,3,0,0,2,3,0,1,2,3,2,0,0,0,3,1,3,3,0,3,0,1,0,0,0,3,0,0,0,0,1,0,0,1,1
ups,0,2,2,0,0,2,0,0,0,2,1,3,0,2,0,0,3,3,0,1,2,2,2,3,1,1,3,1,1,3,2,2,0,2,0,0,0,1,1,2,0,0,1,1,1,1,0
ups,0,3,4,2,4,4,4,4,4,2,0,3,0,3,0,0,3,4,2,0,4,4,2,3,4,0,3,1,2,4,2,4,2,4,0,1,1,4,3,0,3,4,4,2,3,2,1
ups,0,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,2,3,0,2,1,1,2,2,0,1,2,1,1,3,1,4,0,3,1,0,1,3,1,1,1,0,2,0,1,0,0
ups,2,4,4,2,4,4,4,4,2,2,4,4,2,4,1,2,4,4,4,4,4,4,4,2,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,0
ups,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,2
ups,0,1,3,1,1,3,2,2,1,2,1,4,0,2,0,1,4,3,1,3,3,4,3,2,1,1,4,1,3,4,3,3,0,3,0,2,1,4,3,3,2,3,3,0,1,2,0
ups,1,1,4,4,2,2,3,4,2,2,0,4,0,4,0,4,4,0,4,4,4,4,3,0,2,0,4,1,4,4,0,4,0,2,0,2,4,4,4,2,4,2,4,0,4,2,4
ups,2,3,3,3,2,2,3,3,2,2,3,3,1,3,0,3,3,4,3,3,3,3,3,3,3,2,3,1,3,4,2,4,3,2,0,3,3,3,3,2,2,2,3,1,1,2,1
ups,1,2,3,2,2,3,1,3,2,2,2,3,0,3,0,1,4,2,1,2,2,3,2,1,3,1,4,1,3,3,2,2,1,2,1,2,1,3,1,3,1,2,3,1,3,2,1
ups,0,0,0,0,0,4,0,3,0,2,0,2,0,2,0,0,3,0,0,0,0,3,2,0,0,0,4,1,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
ups,0,0,4,2,0,4,0,0,0,2,0,2,0,2,0,1,4,2,0,3,4,2,4,0,2,4,3,1,4,1,0,2,0,3,2,0,0,4,3,0,0,0,2,1,2,2,0
ups,4,3,4,2,4,4,4,3,4,2,2,3,0,4,2,4,4,4,4,3,4,4,2,4,2,4,4,1,4,4,4,3,2,4,0,4,4,4,4,4,4,2,4,2,4,4,3
ups,0,2,2,1,1,2,0,1,0,2,0,3,0,1,0,0,2,1,0,3,3,1,2,0,0,3,3,1,2,4,1,1,1,1,0,2,0,2,1,1,0,1,0,0,3,2,1
ups,2,1,3,2,2,3,2,2,2,2,2,3,2,2,1,2,3,2,3,2,2,3,3,2,2,2,3,1,2,3,2,3,2,2,2,1,2,3,2,2,2,2,2,1,1,2,1
ups,2,2,2,1,2,2,2,2,2,2,3,4,2,4,2,2,3,3,1,1,2,3,3,2,3,2,4,1,3,1,2,2,2,1,2,2,3,3,1,3,2,2,2,2,1,3,1
ups,1,4,2,4,0,4,1,4,1,2,3,4,1,3,1,3,4,4,0,4,2,1,1,1,1,4,3,1,4,4,2,4,4,4,0,2,1,2,1,3,0,2,2,1,4,4,1
verizon,1,1,2,2,2,2,3,2,0,2,1,3,1,0,0,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,0,1
verizon,2,2,2,2,2,3,2,2,3,2,3,3,1,3,2,2,2,2,2,3,3,2,2,2,3,1,3,1,2,2,1,3,3,3,2,1,3,3,3,2,3,2,3,2,3,2,2
verizon,0,0,2,2,1,4,1,1,2,2,0,3,0,0,1,1,2,2,2,2,4,4,4,2,0,0,3,1,1,3,0,3,0,2,0,2,0,4,4,0,2,1,3,2,0,1,0
verizon,0,1,1,1,2,2,0,0,2,1,0,2,1,1,0,1,2,1,1,1,2,1,2,2,1,0,2,0,0,2,0,1,0,1,0,0,0,2,2,1,1,2,2,0,0,0,1
verizon,0,0,1,1,1,3,0,2,1,1,1,3,0,1,1,1,1,3,1,1,1,0,2,0,1,1,3,0,3,2,0,3,1,1,0,0,1,0,0,1,0,1,1,2,0,0,0
verizon,3,1,4,1,3,4,2,0,3,2,2,3,0,1,3,1,4,3,2,0,3,3,3,4,4,0,3,1,3,3,1,3,0,3,0,3,2,3,4,1,3,3,3,4,0,0,0
verizon,3,3,4,0,3,1,3,0,3,2,2,3,0,3,1,2,4,3,4,4,4,4,3,3,3,0,3,1,4,3,1,4,1,3,0,3,4,4,4,3,4,3,4,0,0,1,2
verizon,0,0,2,2,0,4,1,1,2,2,1,1,1,1,1,0,2,1,2,2,1,3,1,1,2,0,3,1,2,2,0,1,0,0,0,0,1,3,4,1,0,0,1,3,0,0,0
verizon,3,4,4,4,3,2,3,4,2,2,4,3,0,4,0,2,4,1,4,4,4,4,3,0,3,4,1,0,4,4,0,4,4,3,0,3,4,4,4,0,4,1,4,0,4,4,3
verizon,2,2,4,3,2,3,1,2,1,2,4,2,2,3,1,1,3,2,1,2,3,4,2,2,3,0,4,1,4,3,0,4,1,2,0,2,1,4,4,1,1,2,3,0,3,2,1
verizon,0,1,2,1,1,2,2,1,0,2,1,1,0,1,0,1,1,0,2,0,1,3,1,1,1,0,1,1,1,1,1,1,1,1,0,2,2,3,4,1,1,1,1,0,1,0,1
verizon,0,0,3,2,0,4,2,1,1,2,1,3,0,2,0,1,2,3,1,2,1,3,3,2,0,0,4,1,2,3,0,2,0,2,0,1,1,3,4,1,1,1,2,0,0,1,0
verizon,1,2,2,2,3,4,1,1,3,1,2,3,2,2,3,2,1,2,2,2,2,3,3,1,3,1,2,0,1,1,1,1,2,1,1,2,1,3,3,1,2,2,2,3,1,1,1
verizon,2,2,3,3,2,4,2,2,2,2,2,1,1,2,2,2,3,2,3,2,3,3,3,2,2,1,1,1,2,3,1,2,1,2,1,3,2,3,4,2,1,1,3,2,1,2,0
verizon,0,0,4,2,0,4,0,0,2,2,0,1,4,0,0,2,2,2,0,0,4,3,4,0,4,2,1,1,4,2,0,3,0,1,0,0,0,4,4,0,2,2,2,2,2,2,0
verizon,0,0,2,3,3,3,0,1,2,2,2,3,0,0,0,2,2,2,2,0,3,4,3,0,1,0,4,1,2,3,0,3,0,1,0,1,2,2,3,0,2,1,4,0,0,0,0
verizon,0,0,3,4,0,3,0,0,0,1,2,1,0,1,0,1,2,1,1,0,2,1,2,0,0,0,0,0,0,2,0,2,2,1,0,2,0,3,4,0,0,0,3,0,1,0,1
verizon,2,2,4,4,2,4,3,2,3,1,2,2,1,2,2,2,4,2,3,3,3,4,3,2,2,2,2,1,3,4,1,3,2,3,1,2,3,3,4,2,3,2,4,2,3,2,2
verizon,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
verizon,2,3,3,3,3,1,1,1,2,2,3,3,0,2,0,3,2,2,2,2,3,2,3,0,1,0,3,0,3,3,0,3,0,3,0,2,3,3,3,0,3,2,3,0,0,3,2
victorias-secret,4,4,4,1,4,2,2,4,4,2,0,4,4,4,4,4,1,4,3,3,3,4,4,0,4,0,4,1,4,4,0,3,2,4,1,4,4,4,0,0,4,4,4,4,0,0,4
victorias-secret,2,3,3,2,3,2,4,1,4,2,0,3,4,2,4,4,2,3,3,3,2,3,4,0,4,0,3,1,3,4,0,3,2,3,0,3,3,4,1,0,3,3,4,3,0,0,3
victorias-secret,1,0,4,3,3,4,4,0,4,2,0,2,4,0,4,4,1,0,2,1,1,2,2,0,1,0,1,1,1,1,0,1,0,1,0,1,2,4,0,0,4,1,4,4,0,0,4
victorias-secret,1,0,3,1,1,0,1,0,3,1,0,3,3,0,4,1,0,3,0,2,0,1,3,0,1,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,2,1,1,2,0,0,2
victorias-secret,4,4,4,3,4,4,4,4,4,2,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,1,4,4,0,4,2,4,2,4,4,4,0,0,4,4,4,4,4,2,4
victorias-secret,0,2,4,4,1,3,1,1,2,1,0,0,4,0,4,3,1,2,2,4,2,1,2,0,1,1,0,0,1,2,0,2,0,1,0,3,0,3,0,1,3,1,3,3,4,2,3
victorias-secret,1,1,3,1,3,2,4,1,3,2,0,2,4,1,3,2,0,3,3,2,1,2,3,0,3,0,3,1,1,2,0,3,1,2,0,1,2,3,0,1,2,3,3,3,0,0,2
victorias-secret,2,1,4,3,3,1,3,1,2,2,0,2,4,1,4,4,0,1,2,2,0,2,3,0,2,0,3,1,1,1,0,2,0,1,0,2,1,1,0,0,3,2,2,2,0,0,3
victorias-secret,0,0,2,0,2,3,0,0,2,2,0,3,4,0,3,1,0,0,2,0,0,3,3,0,2,0,4,1,2,1,0,0,0,1,0,0,1,3,0,0,1,2,1,1,0,0,0
victorias-secret,4,4,4,4,4,4,4,0,4,2,0,3,4,4,4,4,0,4,4,4,0,4,4,0,4,0,3,1,2,4,0,4,0,2,0,4,4,4,0,4,4,4,4,4,4,0,4
victorias-secret,4,3,3,3,3,2,3,2,2,1,2,3,4,3,3,4,2,2,3,3,2,3,3,1,4,1,2,1,3,3,1,3,2,3,0,2,2,4,2,2,4,3,3,3,4,2,3
victorias-secret,3,3,4,4,2,3,4,2,4,2,0,4,4,4,4,4,3,3,3,3,4,4,4,0,4,0,4,1,4,4,0,3,2,4,0,4,4,4,2,1,4,4,4,3,0,2,3
victorias-secret,2,1,3,3,3,2,3,2,3,2,1,3,4,2,3,3,2,2,2,1,2,3,3,1,3,1,3,1,2,2,1,2,2,2,1,3,2,2,1,2,3,3,3,3,1,1,3
victorias-secret,1,2,3,3,2,4,4,1,4,2,0,2,4,2,4,4,2,3,2,4,3,3,3,0,1,0,2,1,3,4,0,3,2,2,1,3,4,4,0,1,3,3,4,4,2,1,3
victorias-secret,0,0,3,0,0,4,3,0,3,2,0,3,4,0,3,0,0,0,2,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3
victorias-secret,1,0,4,4,4,4,4,0,3,2,0,1,4,0,4,4,0,2,4,1,2,4,3,0,2,0,1,1,0,2,0,1,0,1,0,4,3,4,0,0,4,3,4,2,0,0,2
victorias-secret,4,4,4,4,4,4,4,2,4,2,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,1,4,4,0,4,4,4,2,4,4,4,0,0,4,4,4,4,2,0,4
victorias-secret,3,3,4,4,4,2,4,1,4,2,0,4,4,2,4,4,2,3,3,4,2,4,3,0,4,0,3,1,4,4,0,2,1,3,0,4,3,4,0,0,4,3,4,4,0,1,4
victorias-secret,3,2,2,3,2,2,4,0,3,2,0,1,4,2,4,4,2,2,3,3,1,2,2,0,3,0,2,0,3,2,0,1,2,3,0,2,3,4,1,0,4,3,4,2,3,2,3
victorias-secret,1,2,4,4,4,4,3,0,0,2,0,0,2,0,1,0,1,0,3,4,0,4,4,0,2,0,0,1,0,0,0,2,0,0,2,1,2,4,2,0,4,3,3,2,0,0,3
visa,0,1,4,1,0,4,1,0,2,2,1,2,1,1,1,1,1,1,1,2,3,4,4,3,0,1,4,1,2,4,0,4,0,1,0,1,2,4,2,1,0,0,4,2,4,1,0
visa,2,2,4,4,2,4,3,2,3,2,2,3,0,3,3,0,3,3,3,3,3,4,4,0,4,0,3,1,3,3,0,3,1,3,2,2,3,4,4,3,3,3,4,3,2,2,2
visa,1,1,4,3,1,4,0,3,1,2,2,2,2,3,0,1,3,4,0,3,3,4,2,2,2,1,3,1,3,4,2,4,1,1,0,3,0,4,3,1,2,2,1,2,2,2,0
visa,0,0,0,0,0,4,0,0,1,2,0,1,0,0,0,1,4,0,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,4,0,0,0
visa,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
visa,0,0,4,0,0,4,0,0,0,2,4,2,0,2,0,0,0,3,0,4,3,2,3,0,0,0,1,1,4,3,0,3,0,2,0,0,0,4,1,0,0,0,4,0,0,0,0
visa,2,0,3,1,1,4,2,0,1,2,0,2,1,1,0,2,0,1,1,1,3,3,2,2,1,0,2,1,2,3,1,3,1,1,0,2,1,4,3,1,2,1,1,4,0,2,1
visa,2,3,4,3,2,4,3,2,1,2,2,2,1,3,2,2,3,2,3,4,3,4,4,2,2,0,3,1,3,3,2,3,1,2,0,2,2,4,4,2,2,1,3,3,3,2,2
visa,0,0,4,4,0,4,1,0,0,2,0,4,0,2,0,2,2,3,2,3,3,4,4,0,3,0,4,1,4,4,0,4,0,3,0,3,0,4,4,0,0,2,4,0,4,0,0
visa,3,3,3,3,2,3,2,2,3,2,2,3,1,2,2,3,3,3,2,2,3,3,3,1,3,1,3,1,2,2,1,2,2,1,1,2,3,3,3,1,1,2,2,2,0,2,1
visa,1,1,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,1,3,1,2,2,1,3,2,2,2,1,1,3,3,1,2,2,2,2,1,1,1
visa,1,1,3,1,1,4,2,1,1,2,1,1,1,1,1,2,1,2,1,0,2,3,2,2,1,0,2,1,2,3,1,3,1,1,0,1,1,4,2,1,2,1,2,2,1,1,1
visa,4,4,4,4,2,2,4,4,2,2,0,3,0,4,2,2,4,2,4,4,4,4,3,0,2,0,3,1,4,4,0,4,2,2,0,4,4,4,2,0,2,2,4,0,4,0,4
visa,0,1,4,0,0,4,0,2,0,2,1,4,2,1,0,0,0,2,0,4,1,4,3,0,0,0,4,1,4,4,0,4,0,1,1,0,0,4,0,0,0,0,3,1,0,1,0
visa,0,0,3,0,4,4,4,0,4,2,0,4,0,3,1,0,3,4,2,4,4,4,4,0,4,0,4,1,4,4,0,4,0,4,0,4,3,4,4,0,4,4,4,0,4,2,4
visa,1,1,3,3,0,3,3,1,3,2,1,1,0,2,0,2,3,2,3,1,2,4,2,0,2,0,2,1,1,3,1,4,0,1,0,0,3,4,0,1,0,2,2,1,0,1,0
visa,4,4,4,2,4,4,4,4,4,2,3,4,2,4,4,3,4,4,4,4,4,4,4,1,4,4,4,1,4,4,1,4,3,4,0,4,4,4,4,4,4,3,4,4,4,4,3
visa,1,3,4,4,3,4,2,1,3,2,3,4,2,3,2,4,3,3,4,3,3,4,3,3,3,1,4,1,4,4,2,4,1,4,0,4,3,4,4,3,3,2,4,3,0,3,2
visa,0,0,3,1,0,3,1,0,1,2,0,3,0,0,1,0,2,1,0,1,2,2,3,0,0,0,4,1,2,3,0,4,0,1,0,0,0,4,2,0,1,0,2,2,0,0,0
visa,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
walgreens,2,4,2,0,1,4,0,3,0,2,4,3,4,3,0,2,2,3,0,2,2,1,4,0,4,0,4,1,4,4,0,3,3,4,3,0,3,4,0,0,0,3,0,0,0,4,0
walgreens,2,4,4,2,4,4,2,4,2,2,4,4,4,4,0,4,4,4,2,4,4,4,4,4,4,0,4,1,4,4,0,4,4,4,4,4,4,4,0,2,4,2,4,2,4,4,2
walgreens,4,4,4,4,2,0,2,4,0,2,4,4,2,4,0,2,4,4,2,4,4,4,4,0,2,0,4,1,4,4,0,4,4,4,2,2,4,4,2,0,2,2,4,0,4,4,2
walgreens,0,0,3,2,0,4,1,3,0,1,3,2,2,3,0,2,2,3,0,2,3,3,3,2,1,0,3,1,2,4,0,3,1,3,0,1,0,3,2,1,0,1,3,1,2,2,0
walgreens,2,2,1,1,1,1,1,1,1,2,2,3,1,2,1,1,2,2,1,2,1,1,3,1,2,1,3,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1
walgreens,1,1,3,1,0,2,0,4,0,2,3,3,0,1,0,1,2,3,2,1,2,3,4,0,1,0,3,1,4,3,0,2,3,4,2,4,2,2,1,0,0,2,2,1,2,2,0
walgreens,2,2,2,1,0,1,0,3,0,2,3,4,1,3,0,1,2,3,0,2,1,2,3,2,1,0,4,1,3,3,0,2,2,3,3,0,0,2,0,0,0,1,2,0,0,3,0
walgreens,2,1,0,1,0,2,0,3,0,2,3,2,2,3,0,0,2,2,0,0,1,1,2,0,3,0,3,1,2,2,0,0,1,3,3,0,0,1,0,0,0,1,0,1,1,3,1
walgreens,2,3,3,3,2,2,3,3,2,2,4,4,1,3,2,3,3,3,3,4,3,4,4,1,3,0,3,0,4,4,1,3,1,3,1,3,3,4,2,2,3,2,3,0,0,4,1
walgreens,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,4,2,3,2,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1
walgreens,2,3,2,2,1,3,1,2,1,2,3,2,2,1,1,2,2,2,1,0,2,2,2,2,1,1,4,1,1,2,1,1,2,1,2,2,1,3,1,1,1,1,1,2,1,3,1
walgreens,3,2,2,0,0,4,0,2,0,2,1,4,0,3,0,0,3,3,0,0,0,2,2,0,2,0,3,1,0,3,0,3,0,3,0,0,0,4,0,0,0,0,0,2,3,2,0
walgreens,2,2,3,2,2,4,1,3,1,2,3,3,2,3,1,2,3,3,1,2,2,3,3,2,1,2,4,1,3,3,2,3,2,4,2,2,2,3,2,2,1,1,2,1,2,3,1
walgreens,0,2,4,3,0,4,0,4,0,2,4,3,0,2,0,1,4,4,0,0,2,2,2,0,2,0,4,1,4,4,0,4,1,4,1,4,1,4,0,0,0,0,2,0,1,4,1
walgreens,1,3,3,1,1,3,0,3,0,2,3,4,0,4,0,2,4,3,1,1,3,1,2,1,2,0,4,1,3,4,0,3,1,4,1,3,0,2,2,0,1,2,3,1,0,2,0
walgreens,0,2,2,0,0,3,0,2,0,2,2,3,1,3,0,0,2,4,0,2,1,3,4,1,0,0,4,1,4,4,0,4,0,3,1,0,0,4,0,0,0,0,0,0,0,2,0
walgreens,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
walgreens,3,3,3,0,1,3,2,2,1,2,3,3,1,3,0,0,3,3,2,4,3,3,3,2,2,0,3,1,4,3,0,3,1,3,0,3,3,4,1,2,1,0,3,0,0,2,1
walgreens,1,1,1,0,0,3,0,1,0,2,3,3,2,2,0,0,1,2,0,2,1,2,3,2,1,0,4,1,1,2,0,1,1,2,0,0,2,3,0,0,0,0,1,0,0,2,0
walgreens,1,0,1,1,0,1,0,4,0,2,3,2,0,3,0,0,2,3,0,1,0,1,3,0,1,0,3,1,2,3,0,2,0,3,1,0,0,3,1,0,0,0,1,0,0,4,0
waste-management,0,0,4,3,0,4,0,0,0,2,0,2,0,0,0,0,3,2,2,3,0,4,2,4,2,2,3,1,4,4,3,4,0,1,1,0,1,4,2,2,0,2,3,0,2,0,0
waste-management,0,0,3,0,0,2,1,4,0,0,0,1,0,1,0,0,4,1,0,0,0,2,1,4,0,1,2,0,3,3,3,2,0,2,0,0,0,2,3,3,0,0,2,0,2,1,0
waste-management,1,1,2,1,2,3,2,2,0,1,2,2,1,2,0,1,2,3,1,3,1,3,2,3,2,2,0,0,2,1,3,3,1,2,3,1,1,3,1,2,1,2,1,0,1,1,1
waste-management,1,0,3,0,0,2,1,2,1,2,0,3,0,1,0,0,3,3,0,0,3,2,3,1,2,1,3,0,2,3,2,3,0,2,0,2,0,3,1,3,0,0,2,0,0,1,0
waste-management,0,0,4,2,0,4,0,4,0,2,2,2,0,0,0,2,4,4,1,2,2,4,4,2,4,4,3,1,4,3,2,4,0,4,3,0,0,4,2,4,0,4,2,0,4,0,0
waste-management,1,2,2,3,2,4,3,3,0,0,2,2,1,3,0,1,3,2,3,2,2,3,3,3,2,2,2,0,4,3,3,2,2,2,0,2,3,3,2,2,2,2,3,0,3,2,1
waste-management,0,1,3,0,0,4,1,2,1,2,1,4,0,3,0,0,3,4,2,4,0,4,3,3,1,0,4,1,3,4,1,3,0,3,0,0,0,4,0,3,0,0,1,0,0,1,0
waste-management,0,0,2,0,0,3,0,1,0,1,0,2,0,0,0,0,3,2,0,2,1,1,3,0,0,2,1,0,4,3,2,1,0,1,0,1,1,3,3,3,0,0,0,0,2,0,0
waste-management,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,4,2,0,0,0,1,2,1,0,1,2,0,2,4,1,1,0,2,0,0,0,2,0,1,0,0,2,0,0,1,0
waste-management,0,0,2,2,0,3,2,4,0,2,0,3,0,2,0,0,4,3,0,2,2,3,3,2,2,1,3,1,4,3,3,3,0,3,2,0,1,3,0,3,0,2,3,0,2,1,0
waste-management,1,2,3,1,1,1,1,3,1,1,3,3,1,2,0,1,4,2,1,2,3,2,2,3,1,3,2,1,3,3,4,3,2,2,4,1,2,3,0,3,0,1,3,0,0,2,0
waste-management,0,0,0,0,0,0,0,3,0,2,0,3,0,3,0,0,4,4,0,0,3,0,2,4,2,3,2,1,4,4,4,0,0,3,3,0,3,3,0,4,0,0,0,0,4,0,0
waste-management,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
waste-management,0,2,2,1,3,1,2,3,1,0,1,4,1,2,0,1,3,4,2,2,2,3,3,3,3,2,4,0,3,3,2,3,1,3,1,1,2,3,1,2,2,3,2,0,2,2,1
waste-management,1,0,2,2,1,0,2,3,0,1,2,3,0,0,0,0,4,2,1,2,4,2,2,1,2,2,1,0,3,0,1,0,0,1,1,0,2,2,2,1,1,2,2,0,0,0,0
waste-management,4,4,1,0,0,0,0,4,0,2,4,4,0,4,0,1,4,4,0,4,2,0,4,4,2,4,4,1,4,4,4,4,2,3,4,0,1,0,0,4,0,0,0,0,2,4,0
waste-management,1,1,2,1,1,2,2,3,1,1,2,2,1,1,0,1,3,2,2,2,2,2,3,2,2,3,2,0,2,2,2,2,1,1,2,1,1,2,2,3,1,1,1,1,2,1,1
waste-management,0,1,2,1,0,4,0,2,0,2,0,4,0,4,0,1,4,4,0,4,1,4,4,4,4,4,0,0,4,4,4,4,2,3,0,0,0,4,1,4,0,0,4,0,2,3,0
waste-management,3,4,4,3,4,4,3,3,4,2,4,3,0,3,4,1,4,4,4,4,4,4,4,0,4,4,0,1,4,4,0,4,2,4,0,4,4,4,4,3,4,4,3,4,0,4,4
waste-management,1,1,3,3,1,1,1,2,0,2,1,4,0,3,0,0,4,3,2,1,3,4,3,1,4,1,4,1,2,4,3,3,0,3,1,0,1,4,0,4,0,3,3,0,0,2,0
wells-fargo,2,3,4,0,2,2,3,1,2,1,1,3,0,3,2,0,4,3,3,4,4,4,3,3,2,0,3,1,3,3,0,3,1,3,0,3,3,4,3,2,3,2,3,2,0,2,1
wells-fargo,3,1,3,3,2,3,2,2,1,1,2,1,1,2,2,3,3,2,2,4,3,4,2,2,3,1,2,0,3,2,2,3,2,2,0,2,2,4,4,1,3,1,2,3,3,2,1
wells-fargo,1,4,2,2,2,2,3,4,3,2,1,1,2,3,3,1,2,2,3,0,1,2,2,1,1,1,2,1,3,0,4,1,0,4,2,3,2,1,2,1,1,2,3,2,1,1,2
wells-fargo,2,3,4,1,4,4,2,3,3,1,3,3,2,4,0,4,4,3,2,2,4,4,3,3,4,0,2,0,4,4,2,4,2,4,1,2,4,4,0,4,2,3,4,2,3,3,1
wells-fargo,0,0,4,1,0,4,1,1,0,1,1,3,0,3,0,0,2,3,0,3,1,3,3,2,1,0,3,0,3,3,1,4,0,3,0,0,0,4,0,1,0,0,0,0,0,1,0
wells-fargo,1,2,4,3,2,4,2,2,0,2,4,2,0,2,0,2,3,2,2,3,3,2,4,0,3,0,4,1,3,3,0,3,0,2,0,2,2,4,4,1,3,3,2,0,0,2,0
wells-fargo,2,2,3,3,1,4,2,3,2,2,2,0,1,2,2,2,2,0,2,2,3,3,3,2,2,2,1,1,2,2,1,2,2,1,1,2,2,3,2,1,2,2,2,4,2,1,1
wells-fargo,0,3,4,4,3,4,0,0,0,2,0,3,1,3,0,0,4,4,1,3,2,4,2,2,3,0,4,1,4,4,0,4,0,3,0,3,1,4,2,3,0,3,1,0,3,1,0
wells-fargo,1,0,2,2,0,4,2,0,0,1,0,0,0,0,0,0,0,2,0,1,2,2,3,3,0,0,1,0,0,2,0,3,0,0,0,0,0,2,1,1,0,0,0,4,0,0,0
wells-fargo,2,1,2,2,1,3,1,1,1,1,1,1,0,1,1,1,2,1,1,2,1,2,2,2,1,1,1,0,2,2,2,3,1,1,0,1,2,3,3,1,1,0,2,2,1,2,0
wells-fargo,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wells-fargo,1,2,3,2,0,4,1,1,0,2,1,1,0,3,0,0,3,1,1,3,3,4,3,0,0,0,0,0,4,2,0,2,2,3,0,1,2,3,2,0,0,0,4,3,0,1,0
wells-fargo,1,1,2,1,1,4,0,1,0,1,1,0,1,1,0,1,1,0,0,2,1,2,1,2,1,0,1,0,1,1,1,0,1,1,0,0,0,3,2,1,1,1,1,0,1,1,0
wells-fargo,1,2,4,2,0,4,0,2,1,2,2,2,0,3,0,0,3,1,2,2,1,3,1,0,3,0,3,0,4,3,0,3,1,2,0,0,2,3,2,0,0,0,4,4,0,2,0
wells-fargo,2,4,4,2,2,4,4,4,4,2,4,3,4,4,0,2,4,3,3,4,4,4,4,4,4,2,2,1,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,0
wells-fargo,1,1,2,1,1,4,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,3,3,1,0,2,0,1,2,1,2,1,1,1,1,1,2,3,1,1,1,2,3,1,1,1
wells-fargo,0,0,4,2,0,4,3,0,1,2,2,0,2,0,0,0,2,0,4,0,4,2,4,2,0,0,0,1,4,0,0,3,0,2,0,0,0,4,4,2,0,2,4,4,3,0,0
wells-fargo,0,0,4,0,0,4,1,1,0,2,0,1,0,1,1,1,0,1,0,0,2,2,3,0,1,0,1,0,2,2,0,2,0,1,1,1,0,3,4,0,0,1,2,2,2,0,0
wells-fargo,1,1,3,1,3,3,1,1,0,1,1,0,0,2,0,2,2,1,0,2,2,1,2,3,1,2,3,0,1,2,3,1,1,1,3,1,0,3,3,1,1,3,1,2,4,2,0
wells-fargo,0,0,3,2,0,4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,0,3,4,0,0
whole-foods,4,4,4,4,3,3,3,3,4,2,2,4,2,4,3,4,4,4,4,4,3,4,4,1,4,3,4,1,4,2,2,3,2,4,2,4,4,4,3,1,4,4,3,4,2,4,3
whole-foods,3,3,3,2,2,1,3,3,3,1,4,4,2,3,2,3,3,4,2,2,3,3,3,2,3,1,3,1,4,4,2,2,3,3,2,2,3,3,2,1,4,2,3,3,2,4,3
